CLIENTE;DATA;VALOR;PRODUTO
Cliente_026;01/11/2023;435.6661846151438;Memória RAM 16GB DDR4
Cliente_026;01/01/2022;435.6661846151438;Headset Gamer HyperX
Cliente_026;01/07/2022;435.6661846151438;Gabinete Gamer RGB
Cliente_026;01/04/2024;435.6661846151438;Processador AMD Ryzen 5
Cliente_026;01/09/2022;435.6661846151438;SSD 1TB NVMe
Cliente_026;01/05/2025;435.6661846151438;Cadeira Gamer Reclinável
Cliente_026;01/05/2022;435.6661846151438;Monitor 27'' Full HD
Cliente_026;01/07/2024;435.6661846151438;Monitor 32'' 4K
Cliente_026;01/01/2022;435.6661846151438;Mouse Gamer Logitech
Cliente_026;01/09/2023;435.6661846151438;Monitor 32'' 4K
Cliente_026;01/01/2022;435.6661846151438;Processador AMD Ryzen 5
Cliente_026;01/02/2024;435.6661846151438;Fonte 650W 80 Plus Bronze
Cliente_026;01/01/2025;435.6661846151438;HD 2TB Seagate
Cliente_026;01/05/2022;435.6661846151438;HD 2TB Seagate
Cliente_026;01/04/2022;435.6661846151438;Cadeira Gamer Reclinável
Cliente_026;01/04/2024;435.6661846151438;Cooler CPU Water Cooler
Cliente_026;01/10/2022;435.6661846151438;Processador AMD Ryzen 5
Cliente_026;01/10/2025;435.6661846151438;Placa de Vídeo RTX 3060
Cliente_026;01/11/2023;435.6661846151438;Processador Intel i7
Cliente_026;01/05/2023;435.6661846151438;Cooler CPU Water Cooler
Cliente_026;01/03/2022;435.6661846151438;Processador Intel i7
Cliente_026;01/10/2025;435.6661846151438;Processador AMD Ryzen 5
Cliente_026;01/02/2025;435.6661846151438;Mousepad Grande RGB
Cliente_027;01/07/2023;9972.402473866494;SSD 1TB NVMe
Cliente_027;01/06/2022;9972.402473866494;Gabinete Gamer RGB
Cliente_027;01/10/2023;9972.402473866494;Teclado Mecânico Redragon
Cliente_027;01/01/2023;9972.402473866494;Cooler CPU Water Cooler
Cliente_027;01/08/2025;9972.402473866494;Memória RAM 16GB DDR4
Cliente_027;01/06/2022;9972.402473866494;Placa-Mãe ASUS B550
Cliente_027;01/03/2023;9972.402473866494;Teclado Mecânico Redragon
Cliente_027;01/03/2022;9972.402473866494;Mouse Gamer Logitech
Cliente_027;01/11/2023;9972.402473866494;Monitor 27'' Full HD
Cliente_027;01/10/2022;9972.402473866494;Cooler CPU Water Cooler
Cliente_027;01/02/2024;9972.402473866494;Webcam Full HD Logitech
Cliente_027;01/06/2024;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_027;01/02/2024;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_027;01/06/2024;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_027;01/07/2025;9972.402473866494;Headset Gamer HyperX
Cliente_027;01/01/2025;9972.402473866494;Headset Gamer HyperX
Cliente_027;01/07/2024;9972.402473866494;Monitor 32'' 4K
Cliente_027;01/10/2023;9972.402473866494;Processador Intel i7
Cliente_027;01/10/2023;9972.402473866494;Monitor 32'' 4K
Cliente_027;01/08/2023;9972.402473866494;Processador Intel i7
Cliente_027;01/11/2022;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_027;01/11/2024;9972.402473866494;HD 2TB Seagate
Cliente_027;01/11/2022;9972.402473866494;Placa de Vídeo RX 6600
Cliente_027;01/07/2022;9972.402473866494;Mousepad Grande RGB
Cliente_027;01/02/2025;9972.402473866494;HD 2TB Seagate
Cliente_027;01/06/2025;9972.402473866494;Mouse Gamer Logitech
Cliente_027;01/08/2022;9972.402473866494;Placa-Mãe Gigabyte Z690
Cliente_027;01/07/2025;9972.402473866494;Placa de Vídeo RX 6600
Cliente_027;01/08/2022;9972.402473866494;Placa de Vídeo RX 6600
Cliente_027;01/10/2025;9972.402473866494;SSD 1TB NVMe
Cliente_027;01/07/2022;9972.402473866494;Processador AMD Ryzen 5
Cliente_027;01/02/2023;9972.402473866494;SSD 1TB NVMe
Cliente_027;01/05/2023;9972.402473866494;Cooler CPU Water Cooler
Cliente_027;01/04/2022;9972.402473866494;Cooler CPU Water Cooler
Cliente_027;01/06/2025;9972.402473866494;Placa-Mãe ASUS B550
Cliente_027;01/07/2025;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_027;01/01/2024;9972.402473866494;Memória RAM 16GB DDR4
Cliente_027;01/12/2022;9972.402473866494;Placa de Vídeo RX 6600
Cliente_027;01/07/2022;9972.402473866494;Fonte 650W 80 Plus Bronze
Cliente_027;01/05/2022;9972.402473866494;HD 2TB Seagate
Cliente_027;01/05/2022;9972.402473866494;Placa-Mãe Gigabyte Z690
Cliente_027;01/01/2022;9972.402473866494;Monitor 27'' Full HD
Cliente_027;01/03/2025;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_027;01/10/2022;9972.402473866494;Cadeira Gamer Reclinável
Cliente_027;01/04/2023;9972.402473866494;Processador Intel i7
Cliente_027;01/04/2024;9972.402473866494;Mouse Gamer Logitech
Cliente_027;01/06/2024;9972.402473866494;Placa-Mãe ASUS B550
Cliente_027;01/04/2025;9972.402473866494;Teclado Mecânico Redragon
Cliente_027;01/12/2023;9972.402473866494;Monitor 27'' Full HD
Cliente_027;01/09/2023;9972.402473866494;Placa de Vídeo RX 6600
Cliente_027;01/03/2022;9972.402473866494;Teclado Mecânico Redragon
Cliente_027;01/08/2025;9972.402473866494;Monitor 27'' Full HD
Cliente_027;01/01/2022;9972.402473866494;SSD 1TB NVMe
Cliente_027;01/08/2023;9972.402473866494;Mousepad Grande RGB
Cliente_027;01/01/2024;9972.402473866494;Webcam Full HD Logitech
Cliente_027;01/06/2025;9972.402473866494;Placa de Vídeo RTX 3060
Cliente_028;01/09/2025;519.8599945459057;Fonte 650W 80 Plus Bronze
Cliente_028;01/02/2022;519.8599945459057;Fonte 650W 80 Plus Bronze
Cliente_028;01/11/2022;519.8599945459057;Placa de Vídeo RTX 3060
Cliente_028;01/06/2024;519.8599945459057;Mousepad Grande RGB
Cliente_028;01/01/2024;519.8599945459057;Processador Intel i7
Cliente_028;01/11/2022;519.8599945459057;Monitor 32'' 4K
Cliente_028;01/04/2025;519.8599945459057;Processador Intel i7
Cliente_028;01/04/2022;519.8599945459057;Memória RAM 16GB DDR4
Cliente_028;01/05/2022;519.8599945459057;Mousepad Grande RGB
Cliente_028;01/05/2025;519.8599945459057;Monitor 32'' 4K
Cliente_028;01/09/2023;519.8599945459057;Placa-Mãe Gigabyte Z690
Cliente_028;01/07/2023;519.8599945459057;Teclado Mecânico Redragon
Cliente_028;01/08/2025;519.8599945459057;Placa-Mãe ASUS B550
Cliente_028;01/05/2023;519.8599945459057;Mousepad Grande RGB
Cliente_028;01/06/2025;519.8599945459057;Placa de Vídeo RX 6600
Cliente_028;01/04/2025;519.8599945459057;Monitor 32'' 4K
Cliente_028;01/11/2024;519.8599945459057;Teclado Mecânico Redragon
Cliente_028;01/09/2024;519.8599945459057;Placa de Vídeo RTX 3060
Cliente_028;01/10/2024;519.8599945459057;HD 2TB Seagate
Cliente_028;01/03/2024;519.8599945459057;Headset Gamer HyperX
Cliente_028;01/03/2025;519.8599945459057;Processador AMD Ryzen 5
Cliente_028;01/07/2024;519.8599945459057;Placa de Vídeo RX 6600
Cliente_028;01/03/2023;519.8599945459057;Mousepad Grande RGB
Cliente_028;01/09/2024;519.8599945459057;Gabinete Gamer RGB
Cliente_028;01/06/2023;519.8599945459057;Monitor 27'' Full HD
Cliente_028;01/12/2023;519.8599945459057;Webcam Full HD Logitech
Cliente_028;01/03/2023;519.8599945459057;Monitor 27'' Full HD
Cliente_028;01/04/2022;519.8599945459057;Placa de Vídeo RX 6600
Cliente_028;01/01/2025;519.8599945459057;Mouse Gamer Logitech
Cliente_028;01/10/2023;519.8599945459057;Gabinete Gamer RGB
Cliente_028;01/03/2022;519.8599945459057;Monitor 32'' 4K
Cliente_028;01/03/2023;519.8599945459057;Monitor 27'' Full HD
Cliente_028;01/01/2024;519.8599945459057;Processador Intel i7
Cliente_028;01/08/2025;519.8599945459057;Mouse Gamer Logitech
Cliente_028;01/08/2023;519.8599945459057;Memória RAM 16GB DDR4
Cliente_028;01/03/2025;519.8599945459057;Monitor 32'' 4K
Cliente_028;01/09/2025;519.8599945459057;Processador Intel i7
Cliente_028;01/11/2024;519.8599945459057;Placa de Vídeo RTX 3060
Cliente_028;01/04/2022;519.8599945459057;Placa-Mãe Gigabyte Z690
Cliente_028;01/01/2025;519.8599945459057;Monitor 32'' 4K
Cliente_029;01/10/2023;1575.3463058698871;Processador AMD Ryzen 5
Cliente_029;01/03/2025;1575.3463058698871;HD 2TB Seagate
Cliente_029;01/12/2023;1575.3463058698871;Monitor 32'' 4K
Cliente_029;01/12/2023;1575.3463058698871;Monitor 27'' Full HD
Cliente_029;01/04/2024;1575.3463058698871;Cooler CPU Water Cooler
Cliente_029;01/11/2023;1575.3463058698871;Monitor 27'' Full HD
Cliente_029;01/09/2022;1575.3463058698871;Teclado Mecânico Redragon
Cliente_029;01/10/2025;1575.3463058698871;Monitor 32'' 4K
Cliente_029;01/06/2024;1575.3463058698871;Placa-Mãe ASUS B550
Cliente_029;01/06/2024;1575.3463058698871;SSD 1TB NVMe
Cliente_029;01/04/2023;1575.3463058698871;Placa de Vídeo RTX 3060
Cliente_029;01/11/2024;1575.3463058698871;Mousepad Grande RGB
Cliente_029;01/08/2022;1575.3463058698871;Webcam Full HD Logitech
Cliente_029;01/04/2022;1575.3463058698871;SSD 1TB NVMe
Cliente_029;01/10/2025;1575.3463058698871;Processador Intel i7
Cliente_029;01/01/2023;1575.3463058698871;HD 2TB Seagate
Cliente_029;01/01/2023;1575.3463058698871;Gabinete Gamer RGB
Cliente_029;01/10/2025;1575.3463058698871;Fonte 650W 80 Plus Bronze
Cliente_029;01/08/2025;1575.3463058698871;SSD 1TB NVMe
Cliente_029;01/01/2022;1575.3463058698871;Memória RAM 16GB DDR4
Cliente_029;01/09/2023;1575.3463058698871;Processador AMD Ryzen 5
Cliente_029;01/08/2022;1575.3463058698871;Gabinete Gamer RGB
Cliente_029;01/03/2023;1575.3463058698871;Mouse Gamer Logitech
Cliente_029;01/11/2022;1575.3463058698871;Processador AMD Ryzen 5
Cliente_029;01/03/2023;1575.3463058698871;Webcam Full HD Logitech
Cliente_029;01/03/2024;1575.3463058698871;Mouse Gamer Logitech
Cliente_029;01/09/2025;1575.3463058698871;Cadeira Gamer Reclinável
Cliente_029;01/12/2023;1575.3463058698871;Mousepad Grande RGB
Cliente_029;01/04/2025;1575.3463058698871;Gabinete Gamer RGB
Cliente_029;01/02/2023;1575.3463058698871;Processador Intel i7
Cliente_029;01/08/2022;1575.3463058698871;Mouse Gamer Logitech
Cliente_029;01/07/2022;1575.3463058698871;Cooler CPU Water Cooler
Cliente_029;01/05/2025;1575.3463058698871;Placa-Mãe Gigabyte Z690
Cliente_029;01/05/2023;1575.3463058698871;Processador AMD Ryzen 5
Cliente_029;01/07/2022;1575.3463058698871;Placa de Vídeo RX 6600
Cliente_029;01/04/2024;1575.3463058698871;Memória RAM 16GB DDR4
Cliente_029;01/07/2023;1575.3463058698871;Mouse Gamer Logitech
Cliente_029;01/08/2025;1575.3463058698871;Placa-Mãe Gigabyte Z690
Cliente_029;01/09/2023;1575.3463058698871;Cooler CPU Water Cooler
Cliente_029;01/09/2023;1575.3463058698871;Cooler CPU Water Cooler
Cliente_029;01/11/2024;1575.3463058698871;Gabinete Gamer RGB
Cliente_029;01/08/2024;1575.3463058698871;HD 2TB Seagate
Cliente_029;01/08/2023;1575.3463058698871;HD 2TB Seagate
Cliente_029;01/08/2022;1575.3463058698871;Processador AMD Ryzen 5
Cliente_029;01/03/2022;1575.3463058698871;SSD 1TB NVMe
Cliente_029;01/01/2023;1575.3463058698871;Placa de Vídeo RTX 3060
Cliente_029;01/07/2022;1575.3463058698871;Placa-Mãe ASUS B550
Cliente_029;01/06/2025;1575.3463058698871;Mouse Gamer Logitech
Cliente_029;01/04/2022;1575.3463058698871;Monitor 27'' Full HD
Cliente_029;01/01/2024;1575.3463058698871;Cooler CPU Water Cooler
Cliente_029;01/02/2024;1575.3463058698871;Gabinete Gamer RGB
Cliente_030;01/05/2024;460.7418451337118;Cadeira Gamer Reclinável
Cliente_030;01/09/2025;460.7418451337118;SSD 1TB NVMe
Cliente_030;01/04/2025;460.7418451337118;Fonte 650W 80 Plus Bronze
Cliente_030;01/10/2024;460.7418451337118;SSD 1TB NVMe
Cliente_030;01/11/2024;460.7418451337118;Monitor 27'' Full HD
Cliente_030;01/06/2024;460.7418451337118;Processador Intel i7
Cliente_030;01/06/2024;460.7418451337118;Mouse Gamer Logitech
Cliente_030;01/10/2023;460.7418451337118;Monitor 27'' Full HD
Cliente_030;01/03/2022;460.7418451337118;Processador Intel i7
Cliente_030;01/07/2024;460.7418451337118;Teclado Mecânico Redragon
Cliente_030;01/06/2024;460.7418451337118;Gabinete Gamer RGB
Cliente_030;01/06/2025;460.7418451337118;Placa-Mãe Gigabyte Z690
Cliente_030;01/03/2025;460.7418451337118;Fonte 650W 80 Plus Bronze
Cliente_030;01/06/2024;460.7418451337118;Placa-Mãe ASUS B550
Cliente_030;01/03/2023;460.7418451337118;Monitor 27'' Full HD
Cliente_030;01/09/2023;460.7418451337118;Fonte 650W 80 Plus Bronze
Cliente_030;01/09/2024;460.7418451337118;Monitor 32'' 4K
Cliente_030;01/06/2022;460.7418451337118;Gabinete Gamer RGB
Cliente_030;01/10/2024;460.7418451337118;Mousepad Grande RGB
Cliente_030;01/10/2024;460.7418451337118;Processador Intel i7
Cliente_030;01/10/2025;460.7418451337118;Processador Intel i7
Cliente_030;01/12/2023;460.7418451337118;SSD 1TB NVMe
Cliente_030;01/09/2022;460.7418451337118;Cooler CPU Water Cooler
Cliente_030;01/04/2025;460.7418451337118;Monitor 32'' 4K
Cliente_030;01/06/2022;460.7418451337118;Processador Intel i7
Cliente_030;01/06/2022;460.7418451337118;Mousepad Grande RGB
Cliente_030;01/08/2025;460.7418451337118;Memória RAM 16GB DDR4
Cliente_030;01/06/2024;460.7418451337118;Cooler CPU Water Cooler
Cliente_030;01/10/2022;460.7418451337118;Gabinete Gamer RGB
Cliente_030;01/12/2022;460.7418451337118;Fonte 650W 80 Plus Bronze
Cliente_030;01/02/2025;460.7418451337118;Mousepad Grande RGB
Cliente_030;01/11/2023;460.7418451337118;Monitor 32'' 4K
Cliente_030;01/09/2023;460.7418451337118;Placa-Mãe ASUS B550
Cliente_030;01/07/2023;460.7418451337118;Placa de Vídeo RTX 3060
Cliente_030;01/06/2023;460.7418451337118;Placa-Mãe ASUS B550
Cliente_030;01/06/2022;460.7418451337118;Headset Gamer HyperX
Cliente_030;01/12/2024;460.7418451337118;Webcam Full HD Logitech
Cliente_030;01/12/2023;460.7418451337118;Fonte 650W 80 Plus Bronze
Cliente_030;01/09/2024;460.7418451337118;Fonte 650W 80 Plus Bronze
Cliente_030;01/12/2023;460.7418451337118;Teclado Mecânico Redragon
Cliente_030;01/06/2025;460.7418451337118;Gabinete Gamer RGB
Cliente_030;01/02/2024;460.7418451337118;Gabinete Gamer RGB
Cliente_030;01/11/2024;460.7418451337118;Gabinete Gamer RGB
Cliente_030;01/12/2024;460.7418451337118;Monitor 27'' Full HD
Cliente_030;01/02/2022;460.7418451337118;SSD 1TB NVMe
Cliente_030;01/04/2024;460.7418451337118;Mousepad Grande RGB
Cliente_030;01/10/2024;460.7418451337118;Placa-Mãe ASUS B550
Cliente_031;01/05/2023;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/06/2023;1744.7456851384673;Mouse Gamer Logitech
Cliente_031;01/12/2022;1744.7456851384673;SSD 1TB NVMe
Cliente_031;01/12/2022;1744.7456851384673;Placa-Mãe Gigabyte Z690
Cliente_031;01/08/2023;1744.7456851384673;Teclado Mecânico Redragon
Cliente_031;01/08/2025;1744.7456851384673;Monitor 32'' 4K
Cliente_031;01/02/2025;1744.7456851384673;Processador Intel i7
Cliente_031;01/02/2023;1744.7456851384673;Headset Gamer HyperX
Cliente_031;01/07/2025;1744.7456851384673;Processador AMD Ryzen 5
Cliente_031;01/05/2022;1744.7456851384673;Gabinete Gamer RGB
Cliente_031;01/10/2023;1744.7456851384673;Cooler CPU Water Cooler
Cliente_031;01/05/2023;1744.7456851384673;Headset Gamer HyperX
Cliente_031;01/06/2022;1744.7456851384673;HD 2TB Seagate
Cliente_031;01/04/2022;1744.7456851384673;Mousepad Grande RGB
Cliente_031;01/04/2025;1744.7456851384673;Placa-Mãe Gigabyte Z690
Cliente_031;01/04/2022;1744.7456851384673;Teclado Mecânico Redragon
Cliente_031;01/08/2025;1744.7456851384673;Headset Gamer HyperX
Cliente_031;01/08/2024;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/12/2022;1744.7456851384673;Mousepad Grande RGB
Cliente_031;01/09/2024;1744.7456851384673;Mouse Gamer Logitech
Cliente_031;01/12/2023;1744.7456851384673;Webcam Full HD Logitech
Cliente_031;01/05/2022;1744.7456851384673;Cadeira Gamer Reclinável
Cliente_031;01/01/2025;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/12/2024;1744.7456851384673;Teclado Mecânico Redragon
Cliente_031;01/07/2025;1744.7456851384673;Cooler CPU Water Cooler
Cliente_031;01/12/2022;1744.7456851384673;Placa de Vídeo RX 6600
Cliente_031;01/12/2024;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/09/2025;1744.7456851384673;Processador Intel i7
Cliente_031;01/09/2022;1744.7456851384673;HD 2TB Seagate
Cliente_031;01/11/2024;1744.7456851384673;Placa-Mãe Gigabyte Z690
Cliente_031;01/09/2023;1744.7456851384673;Placa-Mãe Gigabyte Z690
Cliente_031;01/04/2025;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/09/2025;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/06/2025;1744.7456851384673;Memória RAM 16GB DDR4
Cliente_031;01/08/2024;1744.7456851384673;Placa-Mãe ASUS B550
Cliente_031;01/09/2024;1744.7456851384673;SSD 1TB NVMe
Cliente_031;01/12/2023;1744.7456851384673;Cadeira Gamer Reclinável
Cliente_031;01/11/2022;1744.7456851384673;Gabinete Gamer RGB
Cliente_031;01/06/2024;1744.7456851384673;Mouse Gamer Logitech
Cliente_031;01/09/2025;1744.7456851384673;Monitor 32'' 4K
Cliente_031;01/02/2024;1744.7456851384673;Processador Intel i7
Cliente_031;01/06/2024;1744.7456851384673;Processador AMD Ryzen 5
Cliente_031;01/12/2024;1744.7456851384673;Placa de Vídeo RX 6600
Cliente_031;01/06/2022;1744.7456851384673;Cadeira Gamer Reclinável
Cliente_031;01/06/2025;1744.7456851384673;Placa de Vídeo RX 6600
Cliente_031;01/04/2024;1744.7456851384673;Placa de Vídeo RX 6600
Cliente_031;01/12/2024;1744.7456851384673;HD 2TB Seagate
Cliente_031;01/08/2023;1744.7456851384673;Cadeira Gamer Reclinável
Cliente_031;01/11/2024;1744.7456851384673;Webcam Full HD Logitech
Cliente_031;01/04/2024;1744.7456851384673;Mousepad Grande RGB
Cliente_032;01/02/2025;528.6576975299503;Mouse Gamer Logitech
Cliente_032;01/08/2025;528.6576975299503;Placa-Mãe ASUS B550
Cliente_032;01/01/2024;528.6576975299503;Monitor 32'' 4K
Cliente_032;01/04/2022;528.6576975299503;SSD 1TB NVMe
Cliente_032;01/10/2023;528.6576975299503;Mouse Gamer Logitech
Cliente_032;01/06/2025;528.6576975299503;Mouse Gamer Logitech
Cliente_032;01/04/2023;528.6576975299503;Memória RAM 16GB DDR4
Cliente_032;01/02/2023;528.6576975299503;Gabinete Gamer RGB
Cliente_032;01/11/2023;528.6576975299503;Mousepad Grande RGB
Cliente_032;01/09/2022;528.6576975299503;Mouse Gamer Logitech
Cliente_032;01/01/2025;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/04/2024;528.6576975299503;HD 2TB Seagate
Cliente_032;01/03/2024;528.6576975299503;Cadeira Gamer Reclinável
Cliente_032;01/02/2023;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/04/2023;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/07/2025;528.6576975299503;Headset Gamer HyperX
Cliente_032;01/04/2025;528.6576975299503;Fonte 650W 80 Plus Bronze
Cliente_032;01/06/2022;528.6576975299503;Cooler CPU Water Cooler
Cliente_032;01/03/2025;528.6576975299503;Monitor 27'' Full HD
Cliente_032;01/01/2024;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/05/2023;528.6576975299503;Headset Gamer HyperX
Cliente_032;01/02/2023;528.6576975299503;Placa de Vídeo RTX 3060
Cliente_032;01/04/2024;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/07/2022;528.6576975299503;Cadeira Gamer Reclinável
Cliente_032;01/08/2023;528.6576975299503;Placa-Mãe ASUS B550
Cliente_032;01/03/2022;528.6576975299503;Monitor 27'' Full HD
Cliente_032;01/02/2023;528.6576975299503;Gabinete Gamer RGB
Cliente_032;01/04/2022;528.6576975299503;Placa-Mãe Gigabyte Z690
Cliente_032;01/10/2023;528.6576975299503;HD 2TB Seagate
Cliente_032;01/01/2022;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/11/2022;528.6576975299503;Processador Intel i7
Cliente_032;01/03/2023;528.6576975299503;Placa de Vídeo RX 6600
Cliente_032;01/12/2022;528.6576975299503;Mousepad Grande RGB
Cliente_032;01/12/2024;528.6576975299503;Fonte 650W 80 Plus Bronze
Cliente_032;01/08/2025;528.6576975299503;Placa-Mãe Gigabyte Z690
Cliente_032;01/02/2024;528.6576975299503;Placa-Mãe ASUS B550
Cliente_032;01/06/2022;528.6576975299503;Teclado Mecânico Redragon
Cliente_032;01/12/2024;528.6576975299503;Webcam Full HD Logitech
Cliente_032;01/02/2024;528.6576975299503;Mouse Gamer Logitech
Cliente_032;01/05/2025;528.6576975299503;Cooler CPU Water Cooler
Cliente_032;01/04/2023;528.6576975299503;Monitor 27'' Full HD
Cliente_032;01/03/2024;528.6576975299503;Teclado Mecânico Redragon
Cliente_032;01/10/2024;528.6576975299503;Mouse Gamer Logitech
Cliente_032;01/04/2024;528.6576975299503;Fonte 650W 80 Plus Bronze
Cliente_032;01/09/2023;528.6576975299503;Gabinete Gamer RGB
Cliente_032;01/03/2022;528.6576975299503;Cadeira Gamer Reclinável
Cliente_032;01/02/2022;528.6576975299503;Processador Intel i7
Cliente_032;01/02/2025;528.6576975299503;Fonte 650W 80 Plus Bronze
Cliente_032;01/02/2023;528.6576975299503;Mouse Gamer Logitech
Cliente_033;01/07/2025;510.57803770091886;SSD 1TB NVMe
Cliente_033;01/11/2023;510.57803770091886;Teclado Mecânico Redragon
Cliente_033;01/02/2023;510.57803770091886;Monitor 27'' Full HD
Cliente_033;01/07/2024;510.57803770091886;Monitor 27'' Full HD
Cliente_033;01/07/2023;510.57803770091886;Placa-Mãe Gigabyte Z690
Cliente_033;01/01/2022;510.57803770091886;Monitor 32'' 4K
Cliente_033;01/06/2024;510.57803770091886;Fonte 650W 80 Plus Bronze
Cliente_033;01/04/2025;510.57803770091886;Mouse Gamer Logitech
Cliente_033;01/01/2022;510.57803770091886;Fonte 650W 80 Plus Bronze
Cliente_033;01/11/2023;510.57803770091886;Webcam Full HD Logitech
Cliente_033;01/01/2022;510.57803770091886;Memória RAM 16GB DDR4
Cliente_033;01/07/2023;510.57803770091886;Headset Gamer HyperX
Cliente_033;01/03/2025;510.57803770091886;HD 2TB Seagate
Cliente_033;01/07/2025;510.57803770091886;Placa de Vídeo RX 6600
Cliente_033;01/03/2025;510.57803770091886;Webcam Full HD Logitech
Cliente_033;01/05/2024;510.57803770091886;Processador AMD Ryzen 5
Cliente_033;01/12/2024;510.57803770091886;Processador Intel i7
Cliente_033;01/02/2022;510.57803770091886;HD 2TB Seagate
Cliente_033;01/04/2024;510.57803770091886;Fonte 650W 80 Plus Bronze
Cliente_033;01/01/2025;510.57803770091886;Fonte 650W 80 Plus Bronze
Cliente_033;01/10/2023;510.57803770091886;Placa-Mãe Gigabyte Z690
Cliente_033;01/06/2024;510.57803770091886;Monitor 32'' 4K
Cliente_033;01/04/2022;510.57803770091886;Placa-Mãe ASUS B550
Cliente_033;01/01/2024;510.57803770091886;Monitor 32'' 4K
Cliente_033;01/03/2025;510.57803770091886;Monitor 32'' 4K
Cliente_033;01/08/2022;510.57803770091886;Webcam Full HD Logitech
Cliente_033;01/03/2023;510.57803770091886;Placa-Mãe ASUS B550
Cliente_033;01/10/2024;510.57803770091886;Fonte 650W 80 Plus Bronze
Cliente_033;01/07/2022;510.57803770091886;Webcam Full HD Logitech
Cliente_033;01/08/2023;510.57803770091886;Processador AMD Ryzen 5
Cliente_033;01/03/2022;510.57803770091886;HD 2TB Seagate
Cliente_033;01/03/2022;510.57803770091886;Cooler CPU Water Cooler
Cliente_033;01/05/2025;510.57803770091886;Gabinete Gamer RGB
Cliente_033;01/12/2024;510.57803770091886;Placa de Vídeo RX 6600
Cliente_033;01/03/2023;510.57803770091886;HD 2TB Seagate
Cliente_033;01/03/2023;510.57803770091886;Webcam Full HD Logitech
Cliente_033;01/11/2024;510.57803770091886;Processador AMD Ryzen 5
Cliente_034;01/10/2023;397.0733640497764;HD 2TB Seagate
Cliente_034;01/07/2025;397.0733640497764;Webcam Full HD Logitech
Cliente_034;01/05/2025;397.0733640497764;Processador AMD Ryzen 5
Cliente_034;01/05/2024;397.0733640497764;Mouse Gamer Logitech
Cliente_034;01/07/2023;397.0733640497764;Placa de Vídeo RX 6600
Cliente_034;01/08/2025;397.0733640497764;Fonte 650W 80 Plus Bronze
Cliente_034;01/12/2022;397.0733640497764;HD 2TB Seagate
Cliente_034;01/08/2025;397.0733640497764;Processador Intel i7
Cliente_034;01/02/2023;397.0733640497764;Placa de Vídeo RTX 3060
Cliente_034;01/10/2022;397.0733640497764;Monitor 32'' 4K
Cliente_034;01/10/2024;397.0733640497764;Cooler CPU Water Cooler
Cliente_034;01/03/2023;397.0733640497764;Placa-Mãe Gigabyte Z690
Cliente_034;01/04/2024;397.0733640497764;Fonte 650W 80 Plus Bronze
Cliente_034;01/02/2025;397.0733640497764;Gabinete Gamer RGB
Cliente_034;01/08/2025;397.0733640497764;HD 2TB Seagate
Cliente_034;01/12/2023;397.0733640497764;Teclado Mecânico Redragon
Cliente_034;01/09/2025;397.0733640497764;Cooler CPU Water Cooler
Cliente_034;01/12/2023;397.0733640497764;Placa de Vídeo RX 6600
Cliente_034;01/09/2024;397.0733640497764;Monitor 27'' Full HD
Cliente_034;01/03/2025;397.0733640497764;Placa de Vídeo RX 6600
Cliente_034;01/08/2023;397.0733640497764;Cooler CPU Water Cooler
Cliente_034;01/01/2025;397.0733640497764;Teclado Mecânico Redragon
Cliente_034;01/11/2023;397.0733640497764;SSD 1TB NVMe
Cliente_034;01/07/2023;397.0733640497764;Processador AMD Ryzen 5
Cliente_034;01/06/2023;397.0733640497764;Processador AMD Ryzen 5
Cliente_034;01/02/2022;397.0733640497764;Placa-Mãe ASUS B550
Cliente_034;01/08/2023;397.0733640497764;Memória RAM 16GB DDR4
Cliente_034;01/11/2022;397.0733640497764;Gabinete Gamer RGB
Cliente_034;01/01/2022;397.0733640497764;Placa de Vídeo RTX 3060
Cliente_034;01/10/2023;397.0733640497764;Teclado Mecânico Redragon
Cliente_034;01/03/2023;397.0733640497764;Processador Intel i7
Cliente_034;01/10/2023;397.0733640497764;Fonte 650W 80 Plus Bronze
Cliente_034;01/10/2022;397.0733640497764;Mousepad Grande RGB
Cliente_034;01/09/2025;397.0733640497764;Mousepad Grande RGB
Cliente_034;01/11/2023;397.0733640497764;Teclado Mecânico Redragon
Cliente_034;01/02/2022;397.0733640497764;Processador AMD Ryzen 5
Cliente_034;01/08/2024;397.0733640497764;Monitor 32'' 4K
